action,active_mode,atr,atr_stop,attached_payload,attempt,bridge_mode,cancelled_algo_id,candle_ts,confirmations,cooldown,current_exchange_stop,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_qty,exchange_stop_status,failures,force_rest,inflight_action,inst_id,missing_count,moved,new_mode,new_stop,old_exchange_stop,old_mode,old_stop,old_strategy_stop,operation,position_qty,protected_stop,qty,reason,recovery,requested_stop,response,response_code,retry_due_ts,side,status,strategy_price,strategy_stop_price,target_mode,target_stop,threshold,trade_id,ts,turtle_stop
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:07:18,
,,0.004534999999999978,,,,,,,12,,,1.3199,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:07:18,
,,0.0007154999999999967,,,,,,,,,,0.16447,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:09:32,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:09:33,
,,0.0007154999999999967,,,,,,,13,,,0.16447,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:09:33,
,,0.004534999999999978,,,,,,,,,,1.3202,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:09:34,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:09:35,
,,0.004534999999999978,,,,,,,13,,,1.3202,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:09:35,
,,0.0007154999999999967,,,,,,,,,,0.16438,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:11:15,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:11:17,
,,0.0007154999999999967,,,,,,,14,,,0.16438,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:11:17,
,,0.004534999999999978,,,,,,,,,,1.3195,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:11:17,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:11:18,
,,0.004534999999999978,,,,,,,14,,,1.3195,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:11:18,
,,0.0007154999999999967,,,,,,,,,,0.16428,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:13:00,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:13:01,
,,0.0007154999999999967,,,,,,,15,,,0.16428,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:13:01,
,,0.004534999999999978,,,,,,,,,,1.3194,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:13:01,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:13:02,
,,0.004534999999999978,,,,,,,15,,,1.3194,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:13:02,
,,0.0007154999999999967,,,,,,,,,,0.16428,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:15:14,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:15:15,
,,0.0007154999999999967,,,,,,,16,,,0.16428,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:15:15,
,,0.004534999999999978,,,,,,,,,,1.3191,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:15:15,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:15:16,
,,0.004534999999999978,,,,,,,16,,,1.3191,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:15:16,
,,0.0007154999999999967,,,,,,,,,,0.16428,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:17:03,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:17:04,
,,0.0007154999999999967,,,,,,,17,,,0.16428,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:17:04,
,,0.004534999999999978,,,,,,,,,,1.3195,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:17:04,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:17:05,
,,0.004534999999999978,,,,,,,17,,,1.3195,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:17:05,
,,0.0007154999999999967,,,,,,,,,,0.16447,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:19:08,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:19:09,
,,0.0007154999999999967,,,,,,,18,,,0.16447,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:19:09,
,,0.004534999999999978,,,,,,,,,,1.3204,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:19:09,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:19:10,
,,0.004534999999999978,,,,,,,18,,,1.3204,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:19:10,
,,0.0007154999999999967,,,,,,,,,,0.16486,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:21:11,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:21:12,
,,0.0007154999999999967,,,,,,,19,,,0.16486,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:21:12,
,,0.004534999999999978,,,,,,,,,,1.3228,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:21:12,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:21:13,
,,0.004534999999999978,,,,,,,19,,,1.3228,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:21:13,
,,0.0007154999999999967,,,,,,,,,,0.16496,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:23:15,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:23:15,
,,0.0007154999999999967,,,,,,,20,,,0.16496,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:23:15,
,,0.004534999999999978,,,,,,,,,,1.3229,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:23:15,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:23:16,
,,0.004534999999999978,,,,,,,20,,,1.3229,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:23:16,
,,0.0007154999999999967,,,,,,,,,,0.16519,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:25:16,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:25:17,
,,0.0007154999999999967,,,,,,,21,,,0.16519,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:25:17,
,,0.004534999999999978,,,,,,,,,,1.3243,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:25:17,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:25:18,
,,0.004534999999999978,,,,,,,21,,,1.3243,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:25:18,
,,0.0007154999999999967,,,,,,,,,,0.16519,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:27:21,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:27:22,
,,0.0007154999999999967,,,,,,,22,,,0.16519,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:27:22,
,,0.004534999999999978,,,,,,,,,,1.3252,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:27:22,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:27:23,
,,0.004534999999999978,,,,,,,22,,,1.3252,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:27:23,
,,0.0007154999999999967,,,,,,,,,,0.16504,,STOP_HEALTH_CHECK,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:29:01,
,,0.0007154999999999967,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.17212,,,,short,active_confirmed,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:29:02,
,,0.0007154999999999967,,,,,,,23,,,0.16504,,STOP_HEALTH_CONFIRMED,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:29:02,
,,0.004534999999999978,,,,,,,,,,1.3245,,STOP_HEALTH_CHECK,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:29:02,
,,0.004534999999999978,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_confirmed,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.375,,,,short,active_confirmed,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:29:03,
,,0.004534999999999978,,,,,,,23,,,1.3245,,STOP_HEALTH_CONFIRMED,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:29:03,
,,1.4699999999999983e-08,,"{'trigger_px': 3.229e-06, 'trigger_type': 'mark', 'current_price': 3.304e-06, 'use_custom_algo_id': False}",,,,,,,,,,STOP_INIT_ATTACHED_REQUESTED,,0.0,,attach_pending,,,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,entry_bootstrap_stop,,3.229e-06,,,,long,,,3.229e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-29 23:30:12,
,,0.001770000000000002,,"{'trigger_px': 0.3007, 'trigger_type': 'mark', 'current_price': 0.3077, 'use_custom_algo_id': False}",,,,,,,,,,STOP_INIT_ATTACHED_REQUESTED,,0.0,,attach_pending,,,,LDO-USDT-SWAP,,,,,,,,,,,,8986.0,entry_bootstrap_stop,,0.3007,,,,long,,,0.3007,,,,20260329_233013_LDO-USDT-SWAP_long,2026-03-29 23:30:14,
,,0.0007249999999999965,,,,,,1774814400000,,,,0.16504,,STOP_STRATEGY_RECALC,3432989206044303360,0.17212,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,0.16504,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:30:16,
,,0.0007249999999999965,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989206044303360,0.17212,,active_relinked,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.16536,,,,short,active_relinked,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:30:17,
,,0.0007249999999999965,,,,,,,,,,0.16504,,STOP_AMEND_RELINKED,3432989206044303360,0.17212,,active_relinked,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,atr_update,,0.16536,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:30:17,
,,0.0007249999999999965,,,,,,,,,,0.16504,,STOP_FORCE_REPLACE,3432989206044303360,0.17212,,active_relinked,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,atr_update,,0.16536,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:30:17,
,,0.0007249999999999965,,,,,3432989206044303360,,,,,,,STOP_CANCELLED,3432989206044303360,0.17212,,active_relinked,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,force_replace:atr_update,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:30:18,
,,0.0007249999999999965,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,,XLM-USDT-SWAP,,,,,,,,,,172.28,,172.28,atr_update,,0.16536,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:30:18,
,,0.0007249999999999965,,,1,,,,,,,,,STOP_PLACED,3433082068505288704,0.16536,,active,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,atr_update,,0.16536,,0,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:30:19,
,,0.0007249999999999965,,,,,,,,,,0.16504,,STOP_MOVED,3433082068505288704,0.16536,,active,,,,XLM-USDT-SWAP,,,,0.16536,0.17212,,,0.17212,,,,172.28,atr_update,,,,,,short,,,0.17212,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-29 23:30:20,
,,0.004744999999999977,,,,,,1774814400000,,,,1.3247,,STOP_STRATEGY_RECALC,3432989261979541504,1.375,,active_confirmed,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,,,,,short,,1.3247,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:30:20,
,,0.004744999999999977,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432989261979541504,1.375,,active_relinked,,True,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,,,1.3258,,,,short,active_relinked,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:30:21,
,,0.004744999999999977,,,,,,,,,,1.3247,,STOP_AMEND_RELINKED,3432989261979541504,1.375,,active_relinked,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,atr_update,,1.3258,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:30:21,
,,0.004744999999999977,,,,,,,,,,1.3247,,STOP_FORCE_REPLACE,3432989261979541504,1.375,,active_relinked,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,atr_update,,1.3258,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:30:21,
,,0.004744999999999977,,,,,3432989261979541504,,,,,,,STOP_CANCELLED,3432989261979541504,1.375,,active_relinked,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,force_replace:atr_update,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:30:21,
,,0.004744999999999977,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,,XRP-USDT-SWAP,,,,,,,,,,21.29,,21.29,atr_update,,1.3258,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:30:22,
,,0.004744999999999977,,,1,,,,,,,,,STOP_PLACED,3433082190878302208,1.3258,,active,,,,XRP-USDT-SWAP,,,,,,,,,,,,21.29,atr_update,,1.3258,,0,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:30:22,
,,0.004744999999999977,,,,,,,,,,1.3247,,STOP_MOVED,3433082190878302208,1.3258,,active,,,,XRP-USDT-SWAP,,,,1.32579,1.375,,,1.375,,,,21.29,atr_update,,,,,,short,,,1.375,,,,20260329_224413_XRP-USDT-SWAP_short,2026-03-29 23:30:23,
,,1.4699999999999983e-08,,,,,,,,,,3.305e-06,,STOP_INIT_CONFIRMED,3433081832818958336,3.229e-06,,active,,,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,3.229e-06,,,,long,,,3.229e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-29 23:30:24,
,,1.4699999999999983e-08,,,,,,1774814400000,,,,3.305e-06,,STOP_STRATEGY_RECALC,3433081832818958336,3.229e-06,,active,,,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,,,,,long,,3.304e-06,3.229e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-29 23:30:24,
