breakout_id,cooldown_blocked,event,final_decision_allow_true_false,final_reason,inst_id,price,recent_stopout_present,recent_trade_penalty,recovery_blocked,side,timeframe,ts
,False,reentry_check,True,ok,CAT-USDT-SWAP,1.64e-06,False,,False,short,30m,2026-03-31 07:31:32
,False,reentry_check,True,ok,CFX-USDT-SWAP,0.05345,False,,False,long,30m,2026-03-31 07:31:32
,False,reentry_check,True,ok,CFX-USDT-SWAP,0.05345,False,,False,short,30m,2026-03-31 07:31:32
,False,reentry_check,True,ok,CHZ-USDT-SWAP,0.04294,False,,False,long,30m,2026-03-31 07:31:33
,False,reentry_check,True,ok,CHZ-USDT-SWAP,0.04294,False,,False,short,30m,2026-03-31 07:31:33
,False,reentry_check,True,ok,COMP-USDT-SWAP,17.6,False,,False,long,30m,2026-03-31 07:31:33
,False,reentry_check,True,ok,COMP-USDT-SWAP,17.6,False,,False,short,30m,2026-03-31 07:31:33
,False,reentry_check,True,ok,CRO-USDT-SWAP,0.07031,False,,False,long,30m,2026-03-31 07:31:33
,False,reentry_check,True,ok,CRO-USDT-SWAP,0.07031,False,,False,short,30m,2026-03-31 07:31:33
,False,reentry_check,True,ok,CRV-USDT-SWAP,0.2175,False,,False,long,30m,2026-03-31 07:31:34
,False,reentry_check,True,ok,CRV-USDT-SWAP,0.2175,False,,False,short,30m,2026-03-31 07:31:34
,False,reentry_check,True,ok,DOGE-USDT-SWAP,0.0915,False,,False,long,30m,2026-03-31 07:31:34
,False,reentry_check,True,ok,DOGE-USDT-SWAP,0.0915,False,,False,short,30m,2026-03-31 07:31:34
,False,reentry_check,True,ok,DOT-USDT-SWAP,1.246,False,,False,long,30m,2026-03-31 07:31:35
,False,reentry_check,True,ok,DOT-USDT-SWAP,1.246,False,,False,short,30m,2026-03-31 07:31:35
,False,reentry_check,True,ok,ENA-USDT-SWAP,0.0641,False,,False,long,30m,2026-03-31 07:31:35
,False,reentry_check,True,ok,ENA-USDT-SWAP,0.0641,False,,False,short,30m,2026-03-31 07:31:35
,False,reentry_check,True,ok,ETC-USDT-SWAP,8.12,False,,False,long,30m,2026-03-31 07:31:36
,False,reentry_check,True,ok,ETC-USDT-SWAP,8.12,False,,False,short,30m,2026-03-31 07:31:36
,False,reentry_check,True,ok,ETH-USDT-SWAP,2059.86,False,,False,long,30m,2026-03-31 07:31:36
,False,reentry_check,True,ok,ETH-USDT-SWAP,2059.86,False,,False,short,30m,2026-03-31 07:31:36
,False,reentry_check,True,ok,ETHFI-USDT-SWAP,0.4685,False,,False,long,30m,2026-03-31 07:31:36
,False,reentry_check,True,ok,ETHFI-USDT-SWAP,0.4685,False,,False,short,30m,2026-03-31 07:31:36
,False,reentry_check,True,ok,FIL-USDT-SWAP,0.828,False,,False,long,30m,2026-03-31 07:31:37
,False,reentry_check,True,ok,FIL-USDT-SWAP,0.828,False,,False,short,30m,2026-03-31 07:31:37
,False,reentry_check,True,ok,FLOKI-USDT-SWAP,2.77e-05,False,,False,long,30m,2026-03-31 07:31:37
,False,reentry_check,True,ok,FLOKI-USDT-SWAP,2.77e-05,False,,False,short,30m,2026-03-31 07:31:37
,False,reentry_check,True,ok,GMT-USDT-SWAP,0.00672,False,,False,long,30m,2026-03-31 07:31:38
,False,reentry_check,True,ok,GMT-USDT-SWAP,0.00672,False,,False,short,30m,2026-03-31 07:31:38
,False,reentry_check,True,ok,H-USDT-SWAP,0.0949,False,,False,long,30m,2026-03-31 07:31:38
,False,reentry_check,True,ok,H-USDT-SWAP,0.0949,False,,False,short,30m,2026-03-31 07:31:38
,False,reentry_check,True,ok,HBAR-USDT-SWAP,0.0867,False,,False,long,30m,2026-03-31 07:31:38
,False,reentry_check,True,ok,HBAR-USDT-SWAP,0.0867,False,,False,short,30m,2026-03-31 07:31:38
,,reentry_check,True,scan,HBAR-USDT-SWAP,0.0867,False,0.0,,scan,30m,2026-03-31 07:31:39
,False,reentry_check,True,ok,ICP-USDT-SWAP,2.26,False,,False,long,30m,2026-03-31 07:31:39
,False,reentry_check,True,ok,ICP-USDT-SWAP,2.26,False,,False,short,30m,2026-03-31 07:31:39
,False,reentry_check,True,ok,INJ-USDT-SWAP,2.88,False,,False,long,30m,2026-03-31 07:31:40
,False,reentry_check,True,ok,INJ-USDT-SWAP,2.88,False,,False,short,30m,2026-03-31 07:31:40
,False,reentry_check,True,ok,IOTA-USDT-SWAP,0.05492,False,,False,long,30m,2026-03-31 07:31:40
,False,reentry_check,True,ok,IOTA-USDT-SWAP,0.05492,False,,False,short,30m,2026-03-31 07:31:40
,False,reentry_check,True,ok,JUP-USDT-SWAP,0.1538,False,,False,long,30m,2026-03-31 07:31:41
,False,reentry_check,True,ok,JUP-USDT-SWAP,0.1538,False,,False,short,30m,2026-03-31 07:31:41
,False,reentry_check,True,ok,KSM-USDT-SWAP,4.164,False,,False,long,30m,2026-03-31 07:31:41
,False,reentry_check,True,ok,KSM-USDT-SWAP,4.164,False,,False,short,30m,2026-03-31 07:31:41
,False,reentry_check,True,ok,LDO-USDT-SWAP,0.329,False,,False,long,30m,2026-03-31 07:31:42
,False,reentry_check,True,ok,LDO-USDT-SWAP,0.329,False,,False,short,30m,2026-03-31 07:31:42
,False,reentry_check,True,ok,LINEA-USDT-SWAP,0.002965,False,,False,long,30m,2026-03-31 07:31:42
,False,reentry_check,True,ok,LINEA-USDT-SWAP,0.002965,False,,False,short,30m,2026-03-31 07:31:42
,False,reentry_check,True,ok,LINK-USDT-SWAP,8.728,False,,False,long,30m,2026-03-31 07:31:42
,False,reentry_check,True,ok,LINK-USDT-SWAP,8.728,False,,False,short,30m,2026-03-31 07:31:42
,False,reentry_check,True,ok,LIT-USDT-SWAP,0.799,False,,False,long,30m,2026-03-31 07:31:43
,False,reentry_check,True,ok,LIT-USDT-SWAP,0.799,False,,False,short,30m,2026-03-31 07:31:43
,False,reentry_check,True,ok,LPT-USDT-SWAP,2.056,False,,False,long,30m,2026-03-31 07:31:43
,False,reentry_check,True,ok,LPT-USDT-SWAP,2.056,False,,False,short,30m,2026-03-31 07:31:43
,False,reentry_check,True,ok,LQTY-USDT-SWAP,0.2699,False,,False,long,30m,2026-03-31 07:31:44
,False,reentry_check,True,ok,LQTY-USDT-SWAP,0.2699,False,,False,short,30m,2026-03-31 07:31:44
,False,reentry_check,True,ok,LRC-USDT-SWAP,0.02002,False,,False,long,30m,2026-03-31 07:31:44
,False,reentry_check,True,ok,LRC-USDT-SWAP,0.02002,False,,False,short,30m,2026-03-31 07:31:44
,False,reentry_check,True,ok,LTC-USDT-SWAP,53.58,False,,False,long,30m,2026-03-31 07:31:44
,False,reentry_check,True,ok,LTC-USDT-SWAP,53.58,False,,False,short,30m,2026-03-31 07:31:44
,False,reentry_check,True,ok,MAGIC-USDT-SWAP,0.05691,False,,False,long,30m,2026-03-31 07:31:45
,False,reentry_check,True,ok,MAGIC-USDT-SWAP,0.05691,False,,False,short,30m,2026-03-31 07:31:45
,False,reentry_check,True,ok,MAJOR-USDT-SWAP,0.0638,False,,False,long,30m,2026-03-31 07:31:45
,False,reentry_check,True,ok,MAJOR-USDT-SWAP,0.0638,False,,False,short,30m,2026-03-31 07:31:45
,False,reentry_check,True,ok,MASK-USDT-SWAP,0.4016,False,,False,long,30m,2026-03-31 07:31:46
,False,reentry_check,True,ok,MASK-USDT-SWAP,0.4016,False,,False,short,30m,2026-03-31 07:31:46
,False,reentry_check,True,ok,MET-USDT-SWAP,0.136,False,,False,long,30m,2026-03-31 07:31:46
,False,reentry_check,True,ok,MET-USDT-SWAP,0.136,False,,False,short,30m,2026-03-31 07:31:46
,False,reentry_check,True,ok,MINA-USDT-SWAP,0.05264,False,,False,long,30m,2026-03-31 07:31:46
,False,reentry_check,True,ok,MINA-USDT-SWAP,0.05264,False,,False,short,30m,2026-03-31 07:31:46
,False,reentry_check,True,ok,NEAR-USDT-SWAP,1.1782,False,,False,long,30m,2026-03-31 07:31:47
,False,reentry_check,True,ok,NEAR-USDT-SWAP,1.1782,False,,False,short,30m,2026-03-31 07:31:47
,False,reentry_check,True,ok,NOT-USDT-SWAP,0.0003564,False,,False,long,30m,2026-03-31 07:31:47
,False,reentry_check,True,ok,NOT-USDT-SWAP,0.0003564,False,,False,short,30m,2026-03-31 07:31:47
,False,reentry_check,True,ok,OP-USDT-SWAP,0.1076,False,,False,long,30m,2026-03-31 07:31:48
,False,reentry_check,True,ok,OP-USDT-SWAP,0.1076,False,,False,short,30m,2026-03-31 07:31:48
,False,reentry_check,True,ok,PEPE-USDT-SWAP,3.358e-06,False,,False,long,30m,2026-03-31 07:31:48
,False,reentry_check,True,ok,PEPE-USDT-SWAP,3.358e-06,False,,False,short,30m,2026-03-31 07:31:48
,False,reentry_check,True,ok,QTUM-USDT-SWAP,0.8,False,,False,long,30m,2026-03-31 07:31:48
,False,reentry_check,True,ok,QTUM-USDT-SWAP,0.8,False,,False,short,30m,2026-03-31 07:31:48
,,reentry_check,True,scan,QTUM-USDT-SWAP,0.8,False,0.0,,scan,30m,2026-03-31 07:31:48
,False,reentry_check,True,ok,RAVE-USDT-SWAP,3927497.93992,False,,False,long,30m,2026-03-31 07:31:49
,False,reentry_check,True,ok,RAVE-USDT-SWAP,3927497.93992,False,,False,short,30m,2026-03-31 07:31:49
,False,reentry_check,True,ok,RESOLV-USDT-SWAP,0.04163,False,,False,long,30m,2026-03-31 07:31:49
,False,reentry_check,True,ok,RESOLV-USDT-SWAP,0.04163,False,,False,short,30m,2026-03-31 07:31:49
,False,reentry_check,True,ok,SAND-USDT-SWAP,0.0741,False,,False,long,30m,2026-03-31 07:31:50
,False,reentry_check,True,ok,SAND-USDT-SWAP,0.0741,False,,False,short,30m,2026-03-31 07:31:50
,False,reentry_check,True,ok,SOL-USDT-SWAP,83.31,False,,False,long,30m,2026-03-31 07:31:50
,False,reentry_check,True,ok,SOL-USDT-SWAP,83.31,False,,False,short,30m,2026-03-31 07:31:50
,False,reentry_check,True,ok,STRK-USDT-SWAP,246.5,False,,False,long,30m,2026-03-31 07:31:51
,False,reentry_check,True,ok,STRK-USDT-SWAP,246.5,False,,False,short,30m,2026-03-31 07:31:51
,False,reentry_check,True,ok,SUI-USDT-SWAP,0.87,False,,False,long,30m,2026-03-31 07:31:51
,False,reentry_check,True,ok,SUI-USDT-SWAP,0.87,False,,False,short,30m,2026-03-31 07:31:51
,False,reentry_check,True,ok,SUSHI-USDT-SWAP,0.1946,False,,False,long,30m,2026-03-31 07:31:51
,False,reentry_check,True,ok,SUSHI-USDT-SWAP,0.1946,False,,False,short,30m,2026-03-31 07:31:51
,False,reentry_check,True,ok,SYRUP-USDT-SWAP,0.201,False,,False,long,30m,2026-03-31 07:31:52
,False,reentry_check,True,ok,SYRUP-USDT-SWAP,0.201,False,,False,short,30m,2026-03-31 07:31:52
,False,reentry_check,True,ok,TON-USDT-SWAP,1.229,False,,False,long,30m,2026-03-31 07:31:52
,False,reentry_check,True,ok,TON-USDT-SWAP,1.229,False,,False,short,30m,2026-03-31 07:31:52
,False,reentry_check,True,ok,TRX-USDT-SWAP,0.3187,False,,False,long,30m,2026-03-31 07:31:53
,False,reentry_check,True,ok,TRX-USDT-SWAP,0.3187,False,,False,short,30m,2026-03-31 07:31:53
,False,reentry_check,True,ok,TSLA-USDT-SWAP,357.96,False,,False,long,30m,2026-03-31 07:31:53
,False,reentry_check,True,ok,TSLA-USDT-SWAP,357.96,False,,False,short,30m,2026-03-31 07:31:53
,False,reentry_check,True,ok,XAG-USDT-SWAP,72.2,False,,False,long,30m,2026-03-31 07:31:53
,False,reentry_check,True,ok,XAG-USDT-SWAP,72.2,False,,False,short,30m,2026-03-31 07:31:53
,False,reentry_check,True,ok,XLM-USDT-SWAP,0.168,False,,False,long,30m,2026-03-31 07:31:54
,False,reentry_check,True,ok,XLM-USDT-SWAP,0.168,False,,False,short,30m,2026-03-31 07:31:54
,False,reentry_check,True,ok,XPL-USDT-SWAP,0.0989,False,,False,long,30m,2026-03-31 07:31:54
,False,reentry_check,True,ok,XPL-USDT-SWAP,0.0989,False,,False,short,30m,2026-03-31 07:31:54
,False,reentry_check,True,ok,XRP-USDT-SWAP,1.3208,False,,False,long,30m,2026-03-31 07:31:55
,False,reentry_check,True,ok,XRP-USDT-SWAP,1.3208,False,,False,short,30m,2026-03-31 07:31:55
,False,reentry_check,True,ok,XSR-USDT-SWAP,20000.0,False,,False,long,30m,2026-03-31 07:31:55
,False,reentry_check,True,ok,XSR-USDT-SWAP,20000.0,False,,False,short,30m,2026-03-31 07:31:55
,False,reentry_check,True,ok,XTZ-USDT-SWAP,0.3442,False,,False,long,30m,2026-03-31 07:31:55
,False,reentry_check,True,ok,XTZ-USDT-SWAP,0.3442,False,,False,short,30m,2026-03-31 07:31:55
,False,reentry_check,True,ok,YFI-USDT-SWAP,2452.0,False,,False,long,30m,2026-03-31 07:31:56
,False,reentry_check,True,ok,YFI-USDT-SWAP,2452.0,False,,False,short,30m,2026-03-31 07:31:56
,False,reentry_check,True,ok,YGG-USDT-SWAP,0.0351,False,,False,long,30m,2026-03-31 07:31:56
,False,reentry_check,True,ok,YGG-USDT-SWAP,0.0351,False,,False,short,30m,2026-03-31 07:31:56
,False,reentry_check,True,ok,ZIL-USDT-SWAP,0.003731,False,,False,long,30m,2026-03-31 07:31:57
,False,reentry_check,True,ok,ZIL-USDT-SWAP,0.003731,False,,False,short,30m,2026-03-31 07:31:57
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.66,False,,False,long,30m,2026-03-31 07:32:06
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.66,False,,False,short,30m,2026-03-31 07:32:06
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01175,False,,False,long,30m,2026-03-31 07:32:06
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01175,False,,False,short,30m,2026-03-31 07:32:06
,False,reentry_check,True,ok,ADA-USDT-SWAP,0.2446,False,,False,long,30m,2026-03-31 07:32:07
,False,reentry_check,True,ok,ADA-USDT-SWAP,0.2446,False,,False,short,30m,2026-03-31 07:32:07
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-31 07:32:07
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-31 07:32:07
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.083,False,,False,long,30m,2026-03-31 07:32:08
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.083,False,,False,short,30m,2026-03-31 07:32:08
,False,reentry_check,True,ok,ARB-USDT-SWAP,0.0923,False,,False,long,30m,2026-03-31 07:32:08
,False,reentry_check,True,ok,ARB-USDT-SWAP,0.0923,False,,False,short,30m,2026-03-31 07:32:08
,False,reentry_check,True,ok,ATOM-USDT-SWAP,1.685,False,,False,long,30m,2026-03-31 07:32:09
,False,reentry_check,True,ok,ATOM-USDT-SWAP,1.685,False,,False,short,30m,2026-03-31 07:32:09
,,reentry_check,True,scan,ATOM-USDT-SWAP,1.685,False,0.0,,scan,30m,2026-03-31 07:32:09
,False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.455,False,,False,long,30m,2026-03-31 07:32:10
,False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.455,False,,False,short,30m,2026-03-31 07:32:10
,False,reentry_check,True,ok,AVAX-USDT-SWAP,8.941,False,,False,long,30m,2026-03-31 07:32:10
,False,reentry_check,True,ok,AVAX-USDT-SWAP,8.941,False,,False,short,30m,2026-03-31 07:32:10
,False,reentry_check,True,ok,AXS-USDT-SWAP,1.1173,False,,False,long,30m,2026-03-31 07:32:10
,False,reentry_check,True,ok,AXS-USDT-SWAP,1.1173,False,,False,short,30m,2026-03-31 07:32:10
,False,reentry_check,True,ok,BCH-USDT-SWAP,465.9,False,,False,long,30m,2026-03-31 07:32:11
,False,reentry_check,True,ok,BCH-USDT-SWAP,465.9,False,,False,short,30m,2026-03-31 07:32:11
,False,reentry_check,True,ok,BIO-USDT-SWAP,0.0168,False,,False,long,30m,2026-03-31 07:32:11
,False,reentry_check,True,ok,BIO-USDT-SWAP,0.0168,False,,False,short,30m,2026-03-31 07:32:11
,False,reentry_check,True,ok,BNB-USDT-SWAP,611.7,False,,False,long,30m,2026-03-31 07:32:12
,False,reentry_check,True,ok,BNB-USDT-SWAP,611.7,False,,False,short,30m,2026-03-31 07:32:12
,False,reentry_check,True,ok,BOME-USDT-SWAP,0.00038,False,,False,long,30m,2026-03-31 07:32:12
,False,reentry_check,True,ok,BOME-USDT-SWAP,0.00038,False,,False,short,30m,2026-03-31 07:32:12
,False,reentry_check,True,ok,BRETT-USDT-SWAP,0.0061,False,,False,long,30m,2026-03-31 07:32:12
,False,reentry_check,True,ok,BRETT-USDT-SWAP,0.0061,False,,False,short,30m,2026-03-31 07:32:12
,False,reentry_check,True,ok,CAT-USDT-SWAP,1.64e-06,False,,False,long,30m,2026-03-31 07:32:13
,False,reentry_check,True,ok,CAT-USDT-SWAP,1.64e-06,False,,False,short,30m,2026-03-31 07:32:13
,False,reentry_check,True,ok,CFX-USDT-SWAP,0.05345,False,,False,long,30m,2026-03-31 07:32:13
,False,reentry_check,True,ok,CFX-USDT-SWAP,0.05345,False,,False,short,30m,2026-03-31 07:32:13
,False,reentry_check,True,ok,CHZ-USDT-SWAP,0.04294,False,,False,long,30m,2026-03-31 07:32:14
,False,reentry_check,True,ok,CHZ-USDT-SWAP,0.04294,False,,False,short,30m,2026-03-31 07:32:14
,False,reentry_check,True,ok,COMP-USDT-SWAP,17.6,False,,False,long,30m,2026-03-31 07:32:14
,False,reentry_check,True,ok,COMP-USDT-SWAP,17.6,False,,False,short,30m,2026-03-31 07:32:14
,False,reentry_check,True,ok,CRO-USDT-SWAP,0.07031,False,,False,long,30m,2026-03-31 07:32:14
,False,reentry_check,True,ok,CRO-USDT-SWAP,0.07031,False,,False,short,30m,2026-03-31 07:32:14
,False,reentry_check,True,ok,CRV-USDT-SWAP,0.2175,False,,False,long,30m,2026-03-31 07:32:15
,False,reentry_check,True,ok,CRV-USDT-SWAP,0.2175,False,,False,short,30m,2026-03-31 07:32:15
,False,reentry_check,True,ok,DOGE-USDT-SWAP,0.0915,False,,False,long,30m,2026-03-31 07:32:15
,False,reentry_check,True,ok,DOGE-USDT-SWAP,0.0915,False,,False,short,30m,2026-03-31 07:32:15
,False,reentry_check,True,ok,DOT-USDT-SWAP,1.246,False,,False,long,30m,2026-03-31 07:32:16
,False,reentry_check,True,ok,DOT-USDT-SWAP,1.246,False,,False,short,30m,2026-03-31 07:32:16
,False,reentry_check,True,ok,ENA-USDT-SWAP,0.0641,False,,False,long,30m,2026-03-31 07:32:16
,False,reentry_check,True,ok,ENA-USDT-SWAP,0.0641,False,,False,short,30m,2026-03-31 07:32:16
,False,reentry_check,True,ok,ETC-USDT-SWAP,8.12,False,,False,long,30m,2026-03-31 07:32:17
,False,reentry_check,True,ok,ETC-USDT-SWAP,8.12,False,,False,short,30m,2026-03-31 07:32:17
,False,reentry_check,True,ok,ETH-USDT-SWAP,2059.86,False,,False,long,30m,2026-03-31 07:32:17
,False,reentry_check,True,ok,ETH-USDT-SWAP,2059.86,False,,False,short,30m,2026-03-31 07:32:17
,False,reentry_check,True,ok,ETHFI-USDT-SWAP,0.4685,False,,False,long,30m,2026-03-31 07:32:17
,False,reentry_check,True,ok,ETHFI-USDT-SWAP,0.4685,False,,False,short,30m,2026-03-31 07:32:17
,False,reentry_check,True,ok,FIL-USDT-SWAP,0.828,False,,False,long,30m,2026-03-31 07:32:18
,False,reentry_check,True,ok,FIL-USDT-SWAP,0.828,False,,False,short,30m,2026-03-31 07:32:18
,False,reentry_check,True,ok,FLOKI-USDT-SWAP,2.77e-05,False,,False,long,30m,2026-03-31 07:32:18
,False,reentry_check,True,ok,FLOKI-USDT-SWAP,2.77e-05,False,,False,short,30m,2026-03-31 07:32:18
,False,reentry_check,True,ok,GMT-USDT-SWAP,0.00672,False,,False,long,30m,2026-03-31 07:32:19
,False,reentry_check,True,ok,GMT-USDT-SWAP,0.00672,False,,False,short,30m,2026-03-31 07:32:19
,False,reentry_check,True,ok,H-USDT-SWAP,0.0949,False,,False,long,30m,2026-03-31 07:32:19
,False,reentry_check,True,ok,H-USDT-SWAP,0.0949,False,,False,short,30m,2026-03-31 07:32:19
,False,reentry_check,True,ok,HBAR-USDT-SWAP,0.0867,False,,False,long,30m,2026-03-31 07:32:20
,False,reentry_check,True,ok,HBAR-USDT-SWAP,0.0867,False,,False,short,30m,2026-03-31 07:32:20
,,reentry_check,True,scan,HBAR-USDT-SWAP,0.0867,False,0.0,,scan,30m,2026-03-31 07:32:20
,False,reentry_check,True,ok,ICP-USDT-SWAP,2.26,False,,False,long,30m,2026-03-31 07:32:20
,False,reentry_check,True,ok,ICP-USDT-SWAP,2.26,False,,False,short,30m,2026-03-31 07:32:20
,False,reentry_check,True,ok,INJ-USDT-SWAP,2.88,False,,False,long,30m,2026-03-31 07:32:20
,False,reentry_check,True,ok,INJ-USDT-SWAP,2.88,False,,False,short,30m,2026-03-31 07:32:20
,False,reentry_check,True,ok,IOTA-USDT-SWAP,0.05492,False,,False,long,30m,2026-03-31 07:32:21
,False,reentry_check,True,ok,IOTA-USDT-SWAP,0.05492,False,,False,short,30m,2026-03-31 07:32:21
,False,reentry_check,True,ok,JUP-USDT-SWAP,0.1538,False,,False,long,30m,2026-03-31 07:32:22
,False,reentry_check,True,ok,JUP-USDT-SWAP,0.1538,False,,False,short,30m,2026-03-31 07:32:22
,False,reentry_check,True,ok,KSM-USDT-SWAP,4.164,False,,False,long,30m,2026-03-31 07:32:22
,False,reentry_check,True,ok,KSM-USDT-SWAP,4.164,False,,False,short,30m,2026-03-31 07:32:22
,False,reentry_check,True,ok,LDO-USDT-SWAP,0.329,False,,False,long,30m,2026-03-31 07:32:22
,False,reentry_check,True,ok,LDO-USDT-SWAP,0.329,False,,False,short,30m,2026-03-31 07:32:22
,False,reentry_check,True,ok,LINEA-USDT-SWAP,0.002965,False,,False,long,30m,2026-03-31 07:32:23
,False,reentry_check,True,ok,LINEA-USDT-SWAP,0.002965,False,,False,short,30m,2026-03-31 07:32:23
,False,reentry_check,True,ok,LINK-USDT-SWAP,8.728,False,,False,long,30m,2026-03-31 07:32:23
,False,reentry_check,True,ok,LINK-USDT-SWAP,8.728,False,,False,short,30m,2026-03-31 07:32:23
,False,reentry_check,True,ok,LIT-USDT-SWAP,0.799,False,,False,long,30m,2026-03-31 07:32:23
,False,reentry_check,True,ok,LIT-USDT-SWAP,0.799,False,,False,short,30m,2026-03-31 07:32:23
,False,reentry_check,True,ok,LPT-USDT-SWAP,2.056,False,,False,long,30m,2026-03-31 07:32:24
,False,reentry_check,True,ok,LPT-USDT-SWAP,2.056,False,,False,short,30m,2026-03-31 07:32:24
,False,reentry_check,True,ok,LQTY-USDT-SWAP,0.2699,False,,False,long,30m,2026-03-31 07:32:24
,False,reentry_check,True,ok,LQTY-USDT-SWAP,0.2699,False,,False,short,30m,2026-03-31 07:32:24
,False,reentry_check,True,ok,LRC-USDT-SWAP,0.02002,False,,False,long,30m,2026-03-31 07:32:25
,False,reentry_check,True,ok,LRC-USDT-SWAP,0.02002,False,,False,short,30m,2026-03-31 07:32:25
,False,reentry_check,True,ok,LTC-USDT-SWAP,53.58,False,,False,long,30m,2026-03-31 07:32:25
,False,reentry_check,True,ok,LTC-USDT-SWAP,53.58,False,,False,short,30m,2026-03-31 07:32:25
,False,reentry_check,True,ok,MAGIC-USDT-SWAP,0.05691,False,,False,long,30m,2026-03-31 07:32:25
,False,reentry_check,True,ok,MAGIC-USDT-SWAP,0.05691,False,,False,short,30m,2026-03-31 07:32:25
,False,reentry_check,True,ok,MAJOR-USDT-SWAP,0.0638,False,,False,long,30m,2026-03-31 07:32:26
,False,reentry_check,True,ok,MAJOR-USDT-SWAP,0.0638,False,,False,short,30m,2026-03-31 07:32:26
,False,reentry_check,True,ok,MASK-USDT-SWAP,0.4016,False,,False,long,30m,2026-03-31 07:32:26
,False,reentry_check,True,ok,MASK-USDT-SWAP,0.4016,False,,False,short,30m,2026-03-31 07:32:26
,False,reentry_check,True,ok,MET-USDT-SWAP,0.136,False,,False,long,30m,2026-03-31 07:32:27
,False,reentry_check,True,ok,MET-USDT-SWAP,0.136,False,,False,short,30m,2026-03-31 07:32:27
,False,reentry_check,True,ok,MINA-USDT-SWAP,0.05264,False,,False,long,30m,2026-03-31 07:32:27
,False,reentry_check,True,ok,MINA-USDT-SWAP,0.05264,False,,False,short,30m,2026-03-31 07:32:27
,False,reentry_check,True,ok,NEAR-USDT-SWAP,1.1782,False,,False,long,30m,2026-03-31 07:32:27
,False,reentry_check,True,ok,NEAR-USDT-SWAP,1.1782,False,,False,short,30m,2026-03-31 07:32:27
,False,reentry_check,True,ok,NOT-USDT-SWAP,0.0003564,False,,False,long,30m,2026-03-31 07:32:28
,False,reentry_check,True,ok,NOT-USDT-SWAP,0.0003564,False,,False,short,30m,2026-03-31 07:32:28
,False,reentry_check,True,ok,OP-USDT-SWAP,0.1076,False,,False,long,30m,2026-03-31 07:32:28
,False,reentry_check,True,ok,OP-USDT-SWAP,0.1076,False,,False,short,30m,2026-03-31 07:32:28
,False,reentry_check,True,ok,PEPE-USDT-SWAP,3.358e-06,False,,False,long,30m,2026-03-31 07:32:29
,False,reentry_check,True,ok,PEPE-USDT-SWAP,3.358e-06,False,,False,short,30m,2026-03-31 07:32:29
,False,reentry_check,True,ok,QTUM-USDT-SWAP,0.8,False,,False,long,30m,2026-03-31 07:32:29
,False,reentry_check,True,ok,QTUM-USDT-SWAP,0.8,False,,False,short,30m,2026-03-31 07:32:29
